,RespId,weight,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
1438,482054,1.0012,1,1,2,1,1,1,1,2,1,3,2,3,2,2,2,2,1,1,2,3,2,1,1,2,1,1,2,2,2,2,2,3,1,2,1,4,3,4,2,2,2,2,2,2,1,2,2,2,1,5,2,1,3,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,81,Some college,White,Female,$75-125k,always
1439,471917,0.9637,1,3,2,2,1,1,1,2,1,2,2,4,1,1,1,2,2,2,2,4,2,4,1,4,1,2,4,2,2,4,3,4,2,3,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,2,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,22,Some college,White,Male,$40-75k,always
1440,471918,1.3368,2,2,3,3,1,2,1,1,1,4,3,3,1,1,2,4,1,2,3,1,4,3,2,4,1,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,3,3,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,-1,2,2,2.0,3,3,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,-1.0,51,High school or less,White,Female,$40-75k,rarely/never
1441,471919,0.4896,1,1,1,2,1,3,1,1,1,1,1,1,4,1,1,1,3,3,3,2,4,2,2,3,1,4,4,2,2,3,4,3,2,2,1,2,4,4,2,2,2,2,2,2,1,1,2,2,5,2,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,1,-1,1,1,,2,3,1,1,2,2,2,2,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,56,College,Black,Female,$75-125k,always
1442,471920,1.0745,2,3,3,1,2,1,1,1,2,3,1,2,4,4,1,2,1,1,1,1,2,1,1,3,1,4,3,4,2,4,3,3,2,2,1,1,3,1,2,1,2,2,2,2,1,1,2,2,3,2,1,1,1,2,4,2,2,2,2,2,2,2,1,2,2,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,,3,2,2,2,1,2,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,2.0,,60,High school or less,Black,Male,$40-75k,rarely/never
1443,471922,1.0233,1,3,2,2,1,1,1,1,3,1,1,3,1,1,1,2,1,1,1,3,3,4,1,4,1,4,4,4,3,3,4,4,2,3,1,3,4,4,2,2,1,2,1,2,2,2,2,2,3,3,1,1,1,3,4,2,2,2,2,2,2,1,2,2,2,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,,3,3,2,1,1,1,1,2,1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,1.0,41,College,White,Female,$75-125k,sporadic
1444,471923,0.834,1,2,1,2,1,2,2,2,4,2,2,3,3,4,2,3,3,2,3,2,2,3,1,3,1,3,3,1,1,1,2,1,2,1,2,2,3,4,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,2.0,,,71,Some college,White,Male,$40-75k,always
1445,471926,1.1476,2,1,4,1,3,1,1,4,3,4,3,1,1,1,2,2,3,3,3,4,4,1,1,4,1,2,4,2,3,4,1,4,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,,1,1,4,2,2,1,2,1,1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,,,48,High school or less,White,Male,$75-125k,sporadic
1446,482067,1.1849,1,2,2,2,1,2,1,2,1,2,1,2,3,2,2,3,3,2,2,4,2,3,1,3,1,2,2,2,2,2,2,3,2,2,2,3,3,4,2,2,2,2,2,2,1,1,2,2,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,,2,3,4,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,59,High school or less,Black,Female,$40-75k,always
1447,471928,1.2779,2,3,2,1,2,1,1,2,1,2,3,3,2,2,2,3,1,1,4,3,3,4,1,3,1,1,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,4,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2,2,6.0,1,3,2,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,,,44,College,White,Male,$125k or more,rarely/never
1448,471929,1.2398,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,1,2,2,2,2,2,2,3,3,2,4,2,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,3,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,27,Some college,Hispanic,Male,$75-125k,always
1449,471930,1.0067,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,4,1,1,1,1,1,2,2,2,2,2,2,1,3,1,4,4,4,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,60,High school or less,White,Female,$40-75k,sporadic
1450,471931,0.892,1,1,2,1,1,1,1,1,1,3,1,3,3,1,3,1,1,2,1,2,4,1,1,4,1,4,2,1,1,3,2,3,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,29,College,White,Female,$40-75k,always
1451,471932,0.9835,1,1,2,2,1,2,2,1,1,1,1,1,4,1,1,2,1,2,2,2,2,2,1,3,1,4,2,2,1,2,2,3,2,1,2,2,4,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,1,1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,35,College,White,Female,$40-75k,sporadic
1452,471933,1.858,4,4,4,3,2,3,2,1,4,2,1,2,4,1,1,1,2,2,2,2,4,3,2,4,1,4,4,4,2,4,4,4,4,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,5,1,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,1,-1,1,-1,2,2,2.0,2,3,3,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,1.0,,29,High school or less,Hispanic,Male,Less than $40k,rarely/never
1453,471934,0.9051,1,2,2,1,1,2,1,2,4,3,3,4,4,2,2,4,2,3,3,4,2,4,1,4,1,4,2,4,1,1,1,4,1,1,1,2,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,62,Some college,White,Female,$75-125k,always
1454,471935,1.2129,1,2,2,1,1,2,1,1,1,2,3,4,1,1,1,4,2,1,2,3,1,3,1,4,1,2,4,3,2,2,2,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1,5,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,70,High school or less,Other/Mixed,Female,$75-125k,sporadic
1455,471936,1.0087,1,2,2,1,2,2,2,2,3,3,4,4,2,1,3,4,3,2,3,4,4,3,2,3,1,2,3,3,3,3,3,4,2,2,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,2,2,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3,,,1.0,24,Some college,White,Male,$40-75k,rarely/never
1456,471937,0.991,1,3,2,2,1,2,1,3,4,4,3,4,1,1,2,4,3,3,3,1,4,2,1,3,2,1,4,1,1,3,1,3,1,3,2,4,2,4,2,2,2,2,2,2,2,1,2,2,2,4,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,,1,2,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,80,High school or less,White,Male,$40-75k,always
1457,471938,1.1998,1,1,2,1,1,1,1,1,1,2,3,4,2,1,1,2,3,3,2,4,3,3,2,3,2,2,3,3,2,2,3,4,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,1,3,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,50,High school or less,White,Male,$40-75k,always
1458,471939,0.9208,1,2,1,1,1,1,1,1,1,2,1,4,2,1,2,3,2,1,1,3,2,1,2,-1,1,2,2,2,2,2,4,4,2,2,1,2,4,3,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,,1,-1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,60,Some college,White,Female,$75-125k,sporadic
1459,471941,2.0454,1,2,2,1,1,1,1,2,4,3,2,3,2,1,2,3,1,1,2,1,2,1,1,3,1,2,4,3,2,3,3,4,3,3,1,2,3,2,2,2,2,2,1,2,1,2,2,2,2,3,1,3,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,59,High school or less,White,Female,$40-75k,always
1460,471944,1.1015,1,2,2,1,2,1,1,1,1,2,4,4,1,1,1,4,1,1,1,4,3,3,1,3,1,1,4,4,4,4,4,4,1,3,2,3,3,4,1,1,1,2,2,2,2,2,1,2,1,2,3,1,3,4,4,2,1,2,1,2,2,1,2,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,2,1,2,1,2,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,39,Some college,White,Male,Less than $40k,sporadic
1461,471945,0.5539,1,2,2,4,1,3,2,1,4,2,4,3,4,4,4,2,2,2,2,3,2,2,1,3,1,4,2,3,2,2,3,2,3,3,1,2,3,4,2,2,1,2,2,2,2,2,2,2,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,75,Some college,Black,Male,$125k or more,sporadic
1462,471947,1.3883,2,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,3,2,3,1,2,3,3,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2,2,6.0,1,3,2,2,2,1,2,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,31,High school or less,White,Male,$75-125k,rarely/never
1463,471948,1.3598,1,1,1,2,1,1,1,2,3,2,2,2,4,3,2,1,1,2,2,2,2,1,1,3,1,4,2,2,1,2,2,2,1,2,2,3,3,3,2,1,2,2,2,2,2,2,1,2,5,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,80,High school or less,White,Male,Less than $40k,sporadic
1464,471949,0.7464,1,2,2,4,1,3,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,2,1,3,1,4,3,4,4,4,3,2,4,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,1,1,3,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,58,Some college,Black,Female,$40-75k,sporadic
1465,471950,0.4705,1,2,2,-1,1,1,1,1,1,2,1,2,2,3,3,2,2,2,2,3,2,2,1,3,1,4,3,2,1,3,2,2,3,1,1,3,2,3,2,1,2,2,1,2,1,1,1,2,5,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,3,1,1,2,1,2,1,2,1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,52,College,Black,Female,Less than $40k,sporadic
1466,471953,0.6321,2,3,2,3,1,3,2,2,1,3,1,2,3,2,1,2,2,2,2,2,2,2,1,3,1,4,2,2,2,2,2,2,2,2,1,3,4,4,2,2,2,2,2,2,1,2,1,2,3,1,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,2,4.0,2,1,2,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,57,Some college,Hispanic,Male,$40-75k,rarely/never
1467,471954,1.1812,1,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,-1,1,1,1,1,1,3,3,3,2,3,4,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,,2,2,4,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,,2.0,,52,High school or less,Hispanic,Female,$40-75k,rarely/never
1468,471955,1.2225,1,1,2,4,1,3,2,3,4,2,1,1,4,1,1,2,2,2,2,3,3,3,1,3,1,3,3,2,1,2,2,3,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,1,4,1,3,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,31,College,White,Female,$75-125k,always
1469,471957,0.9742,1,2,1,2,1,2,2,2,2,2,2,4,4,3,2,1,1,2,2,2,2,2,1,2,1,3,3,2,2,2,2,2,2,1,2,2,4,4,2,1,1,2,2,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,-1,1,1,-1,-1,1,1,-1,1,1,,2,1,2,1,2,1,2,1,2,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,72,High school or less,White,Female,Less than $40k,sporadic
1470,471958,0.6786,1,1,2,1,1,1,1,2,1,3,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,67,College,Other/Mixed,Female,$125k or more,always
1471,471959,0.7413,1,2,2,4,1,4,4,2,4,1,1,1,4,2,1,2,1,1,1,3,2,2,1,3,1,4,4,3,3,3,3,2,3,1,1,1,4,4,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,32,College,Other/Mixed,Female,Less than $40k,sporadic
1472,471960,0.9261,4,4,4,4,2,4,4,1,1,4,1,-1,-1,2,-1,1,1,-1,1,1,1,1,2,4,1,4,4,2,2,4,2,2,2,2,-1,-1,-1,-1,2,1,2,2,2,2,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,7.0,-1,-1,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,4,,,-1.0,85,High school or less,White,Female,Less than $40k,rarely/never
1473,471961,1.0274,2,3,3,3,1,2,2,1,4,2,2,1,2,2,2,2,2,2,3,2,3,2,1,3,1,4,3,1,1,2,2,3,2,2,1,2,3,4,2,2,2,2,2,2,1,1,2,2,4,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,,2,1,3,3,2,2,2,2,2,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,2.0,,36,College,White,Male,$125k or more,rarely/never
1474,471962,0.8681,1,1,1,2,1,3,1,4,4,4,3,4,4,4,3,4,1,1,2,4,4,1,1,4,1,4,4,2,3,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,1,1,2,2,5,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,73,Some college,White,Male,$40-75k,sporadic
1475,471963,0.3085,1,1,1,3,1,3,1,1,1,1,1,1,4,4,3,3,1,2,1,1,1,1,1,3,1,3,3,2,3,3,1,2,2,1,2,4,4,3,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,,2,3,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,65,College,Black,Male,$40-75k,sporadic
1476,471964,0.9656,2,2,1,2,1,2,2,1,2,1,2,3,2,2,3,1,2,2,2,2,2,1,2,4,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,3,3,3,2,1,1,2,1,2,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,47,Some college,White,Male,$75-125k,rarely/never
1477,471965,1.2671,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,1,2,4,4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3,,3,3,2,2,1,1,1,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,5,,,2.0,33,High school or less,Black,Female,Less than $40k,sporadic
1478,471966,0.9298,1,2,1,3,2,2,2,2,2,2,1,2,4,4,2,2,1,1,1,2,2,1,1,3,1,4,3,2,2,3,2,2,2,3,1,2,4,2,2,2,2,2,2,2,1,1,1,2,5,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,,2,1,1,1,1,1,1,-1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,45,College,White,Female,$75-125k,sporadic
1479,471967,0.7083,1,1,2,1,1,1,1,2,2,3,1,2,3,2,2,1,2,2,2,3,1,3,2,2,2,3,3,1,2,3,2,3,1,2,2,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,,3,2,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,1.0,77,College,White,Male,$75-125k,sporadic
1480,471968,0.8359,2,3,4,2,4,3,1,1,2,2,2,3,2,1,1,3,3,3,3,3,3,3,1,4,1,4,4,4,3,4,4,4,2,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,-1,1,-1,-1,1,2,,1,2,4,4,2,1,2,2,2,2,,,,,,,,,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,5,,,2.0,26,Some college,White,Male,Less than $40k,rarely/never
1481,471969,1.2745,1,1,1,4,1,2,1,1,1,2,2,3,2,1,2,2,3,3,3,2,2,3,2,3,2,2,2,2,1,1,1,3,1,1,2,4,4,4,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,4,2,2,2,2,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,,,,,,,,,,,1,2.0,,,58,Some college,White,Male,$125k or more,sporadic
1482,471970,1.6301,1,1,2,2,1,1,3,3,3,2,1,1,1,1,1,2,1,1,1,3,1,1,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,2,2,2,2,2,2,1,2,5,2,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,2,2,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,5,,,-1.0,27,Some college,Black,Male,Less than $40k,rarely/never
1483,482113,1.2964,4,3,4,3,1,2,2,2,4,3,2,2,3,2,2,2,3,3,3,4,4,4,2,4,1,3,3,2,2,3,1,3,2,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,-1,-1,-1,1,-1,2,2,4.0,3,1,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,32,Some college,White,Female,$75-125k,rarely/never
1484,471972,0.8746,1,1,1,2,1,1,1,2,4,1,1,1,4,4,3,1,1,1,1,2,2,2,1,3,1,4,2,4,2,2,1,2,3,2,2,2,4,4,2,2,1,2,2,2,1,2,2,2,5,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,64,College,White,Female,$75-125k,sporadic
